,datetime,message,negativity,neutrality,positivity,compound,city,oblast
376,"02:08 AM, 02 Jan 2023",Consequences of the massive attack by Russian drones in Kyiv. Photos from January 1,0.205,0.795,0.0,-0.4767,n/a,n/a
377,"02:13 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
378,"02:13 AM, 02 Jan 2023","Night air attack on Kyiv. Preliminary information. Data are being updated. During the air alert, 20 air targets were shot down over the capital. 🇺🇦 Ukraine Now",0.102,0.825,0.073,-0.2263,n/a,n/a
379,"02:13 AM, 02 Jan 2023","Cancel the alarm in Kyiv and other regions. We can sleep, thanks to the air defense 🙏 🇺🇦 Ukraine Now",0.185,0.63,0.185,0.0,Kyiv,Kyiv
380,"02:14 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
381,"02:15 AM, 02 Jan 2023",🚨 AIR ALERT Threat of a drone attack. Also possible missile launches(Attention area) Send news 👉 @Kharkiv_Lifebot 👉,0.318,0.538,0.144,-0.5525,n/a,n/a
382,"02:21 AM, 02 Jan 2023","Night air attack on Kyiv. During the air alert over the capital, 20 air targets were shot down, - KCIA reported The data are preliminary and are being updated https://t.me/operativnoZSU",0.096,0.836,0.068,-0.2263,n/a,n/a
383,"02:24 AM, 02 Jan 2023",🇺🇦🤝The two banks of the Kherson region are united Ukraine. Ukrainians in the liberated and temporarily occupied territories are listening to President Volodymyr Zelenskyy's New Year's address. 👉 Subscribe to ZN.UA,0.0,0.912,0.088,0.4215,Kherson,Kherson
384,"02:44 AM, 02 Jan 2023","Czech Republic suspends cooperation with Russia in nuclear research - Czech Radio. The process of refusing to cooperate with the Russian Joint Institute for Nuclear Research was launched in April, after Russia's full-scale invasion of Ukraine, on December 31, 2022, cooperation came to an end. ""Retaining membership could be interpreted by Russia as continuing scientific cooperation in a strategic area and indirectly as ignoring the fact that the Russian Federation is committing unprecedented violations of the international legal order and human rights,"" the ruling says. According to the Czech Ministry of Education, the benefits of cooperation were undeniable, but the termination of membership in the organization will not be a significant restriction for Czech research. 👉 Subscribe to ZN.UA",0.064,0.873,0.063,-0.2771,n/a,n/a
385,"02:44 AM, 02 Jan 2023","According to preliminary data, 20 air targets were shot down over Kyiv, - KMIA. @antiitforce",0.0,1.0,0.0,0.0,n/a,n/a
386,"02:54 AM, 02 Jan 2023","Two Syrian soldiers were killed during an Israeli airstrike on Damascus airport - Syrian news agency SANA. In addition to the dead, according to some reports, two more people were injured. 👉 Subscribe to ZN.UA",0.282,0.718,0.0,-0.9147,n/a,n/a
387,"03:03 AM, 02 Jan 2023","Mobilization in Ukraine has not stopped since February 24 and goes according to plan, - NSDC Secretary Oleksiy Danilov. ""As many people as our Armed Forces need, the recruitment centers call to our army those people who the Armed Forces consider necessary for this period of time. Mobilization has not ended, this is not classified information,"" he said during the telethon. **In November, the Verkhovna Rada extended martial law and general mobilization in the country for 90 days, until February 19, 2023. Currently, there is no need for additional mobilization, the Ministry of Defense emphasizes. At the same time, there may be a need for certain specialists, their conscription is perceived in society as ""new waves"" of mobilization. 👉 Subscribe to ZN.UA",0.018,0.939,0.043,0.2654,n/a,n/a
388,"03:14 AM, 02 Jan 2023","This morning a Ukrainian UAV attacked the Klimovsky district of the Bryansk region, - Governor Alexander Bogomaz. According to the official, as a result of the strike, the power supply facility was damaged, which is why there is no electricity in the village. Bogomaz claims that there were no casualties after the attack. We are waiting for details. 👉 Subscribe to ZN.UA",0.223,0.777,0.0,-0.9169,n/a,n/a
389,"03:25 AM, 02 Jan 2023","Japan plans to invite President of Ukraine Volodymyr Zelenskyy to participate online in the G7 Summit, which will be held on May 19-21 in Hiroshima, Nikkei reports. As at the summit in Elmau, Japan, as the country chairing the Group of Seven, wants to create conditions for intensive discussions on Russian aggression in Ukraine. According to Nikkei observers, for Tokyo, coordination of G7 actions on Ukraine is an important step in preparing for a possible conflict over Taiwan. Japan believes that in the event of such a conflict, it will be directly involved in it, and counts on China's prompt and tough response together with the United States and Europe, taking as a basis the action plan that was implemented in relation to Russia. 👉 Subscribe to ZN.UA",0.063,0.875,0.063,0.0,n/a,n/a
390,"03:44 AM, 02 Jan 2023","Russian publics publish the first photos with the consequences of a possible UAV strike on a power facility near Klimovo, Bryansk region. We are waiting for more detailed information. 👉 Subscribe to ZN.UA",0.049,0.951,0.0,-0.128,n/a,n/a
391,"03:58 AM, 02 Jan 2023","Readers report that the voltage has already been restored However, we would wait until the morning before turning on appliances. Upd thanks to everyone for sending photos. The voltage reading is 210-240V +-, that is within normal limits. send news @novosti_kieva_bot 👉SUBSCRIBE",0.0,0.883,0.117,0.6486,n/a,n/a
392,"03:58 AM, 02 Jan 2023","Preliminary information from KMWA During the air alert over the capital, 20 air targets were shot down. send news @novosti_kieva_bot 👉SUBSCRIBE",0.0,0.901,0.099,0.296,n/a,n/a
393,"03:58 AM, 02 Jan 2023","❎ RETURN Good night, everyone. Rest, we are on duty. send news @novosti_kieva_bot 👉SUBSCRIBE",0.0,0.805,0.195,0.4404,n/a,n/a
394,"03:58 AM, 02 Jan 2023",Lights out. Perhaps soon we will have they're reporting that the power is starting to come back on and the voltage is stabilizing send news @novosti_kieva_bot 👉SUBSCRIBE,0.0,1.0,0.0,0.0,n/a,n/a
395,"03:58 AM, 02 Jan 2023","Some readers had doubts whether there can be voltage in the socket as from three phases? See for yourself the answer to the question... We think everyone understands what will happen to electrical appliances from such surges. The photo was taken on November 22, but is still relevant send news @novosti_kieva_bot 👉SUBSCRIBE",0.03,0.97,0.0,-0.1531,n/a,n/a
396,"03:58 AM, 02 Jan 2023","It's quiet so far, maybe that's all. We are monitoring the situation and waiting for the call off send news @novosti_kieva_bot 👉SUBSCRIBE",0.0,1.0,0.0,0.0,n/a,n/a
397,"03:58 AM, 02 Jan 2023",More than 360 volts voltage in the network send news @novosti_kieva_bot 👉SUBSCRIBE,0.0,1.0,0.0,0.0,n/a,n/a
398,"03:58 AM, 02 Jan 2023",Russians have launched several waves of Shahed drones. They are aiming at critical infrastructure facilities - Kuleba Air defense is working. It is important to be in safe places now. send news @novosti_kieva_bot 👉SUBSCRIBE,0.061,0.737,0.203,0.5267,n/a,n/a
399,"03:58 AM, 02 Jan 2023",The moment the drone was hit @novosti_kieva_bot,0.0,1.0,0.0,0.0,n/a,n/a
400,"04:06 AM, 02 Jan 2023","In the past year, the horrors of the great war returned to Europe, - President of Finland Sauli Niinisto in his New Year's address to the nation. ""One cannot help but think about the similarity of this situation with our Winter War, when the Soviet Union assumed that they would enter Helsinki within two weeks. As leaders of authoritarian regimes, Stalin and Putin failed to recognize the key factor that people living in a free country have their own will and beliefs. And a nation that works together is a huge force,"" he stressed. Another mistake, according to Niiniste, was the belief that the West would ""get tired"" of supporting Ukraine, but this did not happen. 👉 Subscribe to ZN.UA",0.184,0.72,0.096,-0.9096,n/a,n/a
401,"04:12 AM, 02 Jan 2023",🔥🔥Klimovsky district of the BPR. Something flew into the power plant) There will be no light for a long time now. https://t.me/operativnoZSU,0.099,0.901,0.0,-0.296,n/a,n/a
402,"04:13 AM, 02 Jan 2023",Klimovsky district of Bryansk region. Why are you doing this?) @antiitforce,0.0,1.0,0.0,0.0,n/a,n/a
403,"04:18 AM, 02 Jan 2023","In a bit of sweet news, the British town of Scarborough cancelled a New Year's Eve fireworks display for fear that it might scare a walrus swimming into the harbor The decision was taken by the town council. A council spokesman explained that the fireworks could cause discomfort to the mammal. As the BBC writes, this is probably the first time in history that a walrus, a resident of the Arctic, appeared on the coast of Northern England. 🇺🇦 Ukraine Now",0.133,0.831,0.036,-0.802,n/a,n/a
404,"04:18 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
405,"04:22 AM, 02 Jan 2023","It was also restless in Voronezh at night. The explosion occurred near the Baltimore airfield, where Su-34 frontline bombers are based. So far there was no detailed information about the cause and consequences of the explosion. https://t.me/operativnoZSU",0.109,0.891,0.0,-0.5106,n/a,n/a
406,"04:42 AM, 02 Jan 2023","Klitschko: energy infrastructure facilities were damaged as a result of night shelling of the capital. There are emergency power cuts in the city. Accordingly, there are de-energized heat supply facilities. Water supply to the capital is carried out in normal mode. https://t.me/operativnoZSU",0.165,0.791,0.045,-0.6808,n/a,n/a
407,"04:47 AM, 02 Jan 2023","Energy infrastructure facilities were damaged as a result of night shelling of the capital, - Kyiv Mayor Vitali Klitschko. ""There are emergency power cuts in the city. Accordingly, there are de-energized heat supply facilities. Water supply to the capital is carried out in normal mode,"" the mayor said. 👉 Subscribe to ZN.UA",0.141,0.821,0.038,-0.6808,Kyiv,Kyiv
408,"04:47 AM, 02 Jan 2023","US President Joe Biden may announce his final decision to run for the US presidency in 2024 in mid-February - Politico. The publication notes that the American leader starts the new year politically stronger, thanks to: 🔹 success of the Democratic Party in the midterm elections to Congress; 🔹 powerful legislative achievements; 🔹 the resilience of the alliance he has built to support Ukraine in the war with Russia. ""While there are still challenges on the horizon, such as the threat of a slowing economy, the ongoing war in Europe and a Republican majority in the House of Representatives, people close to the president believe there is a strong likelihood that he will run again. And this probability is growing"", - it is said in the material. Biden's relatives and associates in the Democratic Party are worried about how the election campaign will affect the 80-year-old president. However, first lady Jill Biden made it clear that she supports her husband in his intention. 👉 Subscribe to ZN.UA",0.072,0.768,0.16,0.9246,n/a,n/a
409,"04:51 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
410,"04:51 AM, 02 Jan 2023","As a result of the night attack of the ""Shahedin"" there are arrivals at Kyiv's power facilities, Klitschko confirmed. There are emergency blackouts in the city. 👉 All about the situation in Kyiv and the region. Follow the link and subscribe: https://t.me/+i1CgPlD3JBBmM2Vi 🇺🇦 Ukraine Now",0.122,0.878,0.0,-0.6908,Kyiv,Kyiv
411,"04:57 AM, 02 Jan 2023","Local publics in Bryansk and Belgorod report that the fire at the energy facility in the Klimov district is still ongoing. Eyewitnesses claim that the explosion caused by a possible Ukrainian drone attack occurred around five in the morning. At the moment, local residents are replenishing water supplies, as without electricity, its delivery and the operation of pumps at wells stops. **The New Year's wish of the Russians to leave Ukrainians without heat and light in the middle of winter, by a strange coincidence, has started to come true in the opposite direction. 👉 Subscribe to ZN.UA",0.096,0.812,0.092,0.128,n/a,n/a
412,"04:58 AM, 02 Jan 2023","Energy infrastructure facilities were damaged as a result of night shelling of the capital. There are emergency power cuts in the city. Accordingly, there are de-energized heat supply facilities. Water supply to the capital is carried out in normal mode. -Call. send news @novosti_kieva_bot 👉SUBSCRIBE",0.155,0.803,0.042,-0.6808,n/a,n/a
413,"05:07 AM, 02 Jan 2023","On December 31, Ukrainian Armed Forces struck at occupants' positions in Zaporizhzhia, 175 invaders were wounded - General Staff. The enemy suffered losses near the settlements of Tarasivka, Basan, Polohy, Berdiansk and Tokmak. In addition to the personnel, 12 units of weapons and military equipment of various types and ammunition cache of the enemy were destroyed. Information about the liquidated occupants is being specified. 👉 Subscribe to ZN.UA",0.262,0.738,0.0,-0.9638,Berdiansk,Zaporizhzhia
414,"05:11 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
415,"05:27 AM, 02 Jan 2023","Kremlin propagandist Vladimir Solovyov also confirmed hitting the occupants' base in Makeyevka. It seems that one of Putin's main ""mouthpieces"" is trying to hide something. So much so that he threatens his own viewers and colleagues with prison. 👉 Subscribe to ZN.UA",0.171,0.829,0.0,-0.7823,n/a,n/a
416,"05:42 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
417,"05:42 AM, 02 Jan 2023",Sappers in Odessa destroyed a mine that washed ashore 🇺🇦 Ukraine Now,0.242,0.758,0.0,-0.4939,n/a,n/a
418,"05:43 AM, 02 Jan 2023","‼️In the morning, racists in Melitopol had no time to sleep. Loud explosions were heard in the city, - Ivan Fedorov said. ""The occupiers must finally understand: it's time to nod their heels from the occupied territories. After all, there is only one final for lovers of foreign land - to be buried in it. https://t.me/operativnoZSU",0.095,0.849,0.057,-0.3182,Melitopol,Zaporizhzhia
419,"05:48 AM, 02 Jan 2023","At least 11 settlements of Kharkiv region came under fire of Russian occupants, the General Staff reports",0.13,0.87,0.0,-0.34,Kharkiv,Kharkiv
420,"05:48 AM, 02 Jan 2023","In New York, a woman tried to ram the gates of the UN headquarters - The New York Post. The incident occurred in the morning of January 1. The 53-year-old woman deliberately drove her car into the fence, but failed to enter the territory of the organization. Law enforcement officers detained the offender, but did not find clear motives for the crime. It is reported that the woman had a ""mental episode"" associated with emotional imbalance. After the arrival of law enforcement officers, she refused to get out of the car. Photo: The New York Post 👉 Subscribe to ZN.UA",0.192,0.791,0.017,-0.9669,n/a,n/a
421,"05:53 AM, 02 Jan 2023","Finally - Night air attack on Kyiv. During the air alert over the capital, 22 air targets were shot down. send news @novosti_kieva_bot 👉SUBSCRIBE",0.118,0.798,0.084,-0.2263,n/a,n/a
422,"05:53 AM, 02 Jan 2023","Dnipropetrovsk region January 2 7.45 An X-59MK2 missile and three kamikaze drones that were on their way to destroy our energy infrastructure were shot down. ""The drones were shot down in Dniprovskyi and Kamianskyi districts, the missile - on the approach to Dnipro. In Kamianske district, fragments of the downed barrage munition fell on a private enterprise. There was a fire. Firefighters have already extinguished the fire. Russians shelled Nikopol district with heavy artillery. They hit Nikopol and Marganets four times. More than 20 enemy shells flew into the cities. A recreation center was damaged. Details of the attacks are still being clarified. Valentyn Reznichenko / Dnipropetrovska OVA https://t.me/operativnoZSU",0.154,0.828,0.018,-0.9409,Nikopol,Dnipro-petrovsk
423,"05:57 AM, 02 Jan 2023","At least 11 settlements of Kharkiv region came under fire of Russian occupants, the General Staff reports",0.13,0.87,0.0,-0.34,Kharkiv,Kharkiv
424,"05:59 AM, 02 Jan 2023","Explosions were heard in Melitopol in the morning, the Armed Forces struck at the positions of the occupiers, - the mayor of the city Ivan Fedorov. 👉 Subscribe to ZN.UA",0.069,0.931,0.0,-0.25,Melitopol,Zaporizhzhia
425,"06:02 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
426,"06:02 AM, 02 Jan 2023","During the air-raid alert over the capital, 22 air targets were shot down, according to KCWA 🇺🇦 Ukraine Now",0.0,0.891,0.109,0.296,n/a,n/a
427,"06:03 AM, 02 Jan 2023","Pavlo Kyrylenko/Donetsk OVA On January 1, Russians wounded 1 civilian in Donetsk region - in Bakhmut. https://t.me/operativnoZSU",0.0,1.0,0.0,0.0,Donetsk,Donetsk
428,"06:03 AM, 02 Jan 2023","Night air attack on Kyiv. During the air alert over the capital, 22 air targets were shot down, - KCIA https://t.me/operativnoZSU",0.133,0.773,0.094,-0.2263,n/a,n/a
429,"06:07 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
430,"06:07 AM, 02 Jan 2023","⚡️Morning for racists in Melitopol begins with explosions - mayor of the city As Ivan Fedorov noted, it is time for the occupiers to flee the occupied territories. After all, lovers of foreign land have only one ending - to be buried in it. 🇺🇦Real War",0.143,0.792,0.066,-0.6124,Melitopol,Zaporizhzhia
431,"06:07 AM, 02 Jan 2023","💥Governor of the Bryansk region announced the attack of the Ukrainian drone As a result of a Ukrainian drone strike, a power supply facility in the Bryansk region was damaged. 🇺🇦Real War",0.313,0.687,0.0,-0.886,n/a,n/a
432,"06:07 AM, 02 Jan 2023",Voronezh is especially beautiful when explosions are heard at night😃 🇺🇦 Real War,0.204,0.576,0.22,0.0754,n/a,n/a
433,"06:09 AM, 02 Jan 2023",22 air targets were shot down over Kyiv during the night air alert on January 2 - KMWA. @strichka_ua - stay up to date,0.0,0.901,0.099,0.296,Kyiv,Kyiv
434,"06:10 AM, 02 Jan 2023","Forwarded from Kyiv city ❗️Night attack on Kyiv: ▪️ During the air alert over the capital, 22 air targets were shot down. ▪️As a result of the night shelling of the capital, energy infrastructure facilities were damaged. There are emergency power cuts in the city. Accordingly, there are de-energized heat supply facilities.",0.18,0.749,0.072,-0.7579,Kyiv,Kyiv
435,"06:10 AM, 02 Jan 2023","Russians attacked Dnipropetrovsk region with missiles, kamikaze drones and heavy artillery Defenders from the PC ""East"" shot down an X-59MK2 missile and three kamikaze drones, which were sent to the energy infrastructure. In Kamianskyi district of Dnipro, fragments of a downed barrage munition fell on a private enterprise. There was a fire. The fire has already been extinguished. Russians shelled Nikopol district with heavy artillery. They hit Nikopol and Marganets four times. More than 20 enemy shells flew into the cities.",0.133,0.828,0.039,-0.8467,Nikopol,Dnipro-petrovsk
436,"06:13 AM, 02 Jan 2023","In Mykolayiv region, air defense forces shot down six kamikaze drones, - Vitaly Kim 🇺🇦 Ukraine Now",0.0,0.909,0.091,0.128,n/a,n/a
437,"06:13 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
438,"06:21 AM, 02 Jan 2023",Seven enemy Shahed-136 drones were destroyed over Mykolaiv region overnight.,0.456,0.544,0.0,-0.7717,Mykolaiv,Mykolaiv
439,"06:21 AM, 02 Jan 2023","More than 175 occupants were wounded on December 31 in Zaporizhzhia region Also, 12 units of weapons and military equipment of various types and an ammunition depot of the enemy were destroyed. Information about the liquidated occupants is being clarified.",0.206,0.794,0.0,-0.8625,Zaporizhzhia,Zaporizhzhia
440,"06:22 AM, 02 Jan 2023","At night over Dnipropetrovsk region, the fighters of the ""East"" Air Command destroyed a Russian X-59MK2 missile and three kamikaze drones. Iranian drones were shot down in Dniprovskyi and Kamianskyi districts, the missile - on the approach to Dnipro. Fragments of ammunition caused a fire at an enterprise in Kamianske district. People were not injured. @babel",0.117,0.844,0.039,-0.5487,Kamianske,Dnipro-petrovsk
441,"06:22 AM, 02 Jan 2023","The General Staff of the Armed Forces of Ukraine reported that on December 31, Russia lost more than 175 servicemen wounded in the temporarily occupied territory of Zaporizhzhia region. Then Ukrainian defenders destroyed 12 units of Russian weapons and military equipment of various types and a warehouse of ammunition of the occupiers. @babel",0.146,0.832,0.023,-0.7964,Zaporizhzhia,Zaporizhzhia
442,"06:24 AM, 02 Jan 2023","Kyiv region repels drone attacks for the second night in a row, - Kuleba As a result of the attacks, critical infrastructure and private houses were damaged. There are no preliminary casualties. All services are at the scene. send news @novosti_kieva_bot 👉SUBSCRIBE",0.28,0.72,0.0,-0.9042,Kyiv,Kyiv
443,"06:29 AM, 02 Jan 2023","In Turkey, a man accidentally discovered an ancient underground city during repairs - Metro News. In the Turkish province of Nevsehir, a local resident discovered a network of tunnels behind one of the walls of his house, which led him to a huge underground city called Derinkuyu. The underground fortress remained abandoned and neglected for many centuries, but later it turned out that it has a depth of 18 floors. The number of people it can accommodate is about 20 thousand. Interestingly, the ancient settlement had temples, schools and stables for cattle. The Department of Culture of Turkey said that Derinkaya was carved in volcanic rock. Probably, it happened in VII-VIII century BC. 👉 Subscribe to ZN.UA",0.051,0.892,0.057,0.1901,n/a,n/a
444,"06:29 AM, 02 Jan 2023","In the battles for Ukraine, editing director Viktor Onysko was killed. The defender of Ukraine worked on such well-known for Ukrainian audience films as ""Watchtower"", ""The Rising Hawk"", ""Devoted"", ""Coffee with Cardamom"" and others. ""An incredible loss for the film community and Ukraine. Eternal honor to the hero. Sincere condolences to the family and friends,"" the National Oleksandr Dovzhenko Centre said in a statement. Viktor Onysko is survived by his wife Olha and 9-year-old daughter. Photo: Olga Birzul 👉 Subscribe to ZN.UA",0.098,0.753,0.149,0.5859,n/a,n/a
445,"06:30 AM, 02 Jan 2023",Russia is killing civilians! On January 1 Russians wounded 1 civilian in Donetsk region - in Bakhmut. It is currently impossible to establish the exact number of victims in Mariupol and Volnovakha. Every war criminal will be punished! #StopRussia #RussiaKillsCivilians,0.352,0.621,0.026,-0.9537,Mariupol,Donetsk
446,"06:31 AM, 02 Jan 2023","Air defense forces destroyed 39 Shaheds, two Eagle-10 and X-59 during the night",0.204,0.701,0.096,-0.4019,n/a,n/a
447,"06:33 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
448,"06:33 AM, 02 Jan 2023","313 days of the Russian large-scale invasion: a nighttime drone attack, the situation in Bakhmut, and the shelling of a children's hospital in Kherson. Highlights from the morning summary of the General Staff: ▪️ Over the past 24 hours, the enemy launched 51 air strikes, including the use of 44 Shahed-136 UAVs. All of them were shot down by Ukrainian Defense Forces units. Information about the night strike on the capital will be announced later. ▪️The enemy also fired 55 shells from MLRS, including at the children's hospital in Kherson. ▪️The enemy continues to concentrate its efforts on conducting offensive operations in the Bakhmut direction. It tries to improve the tactical position of its troops in the Kupyansk, Limansk and Avdeevsk directions. In the Novopavlovsk and Zaporizhzhya directions it defends previously occupied lines. In the Kherson direction, the troops regroup, defend and shell our troops' positions and civilian objects along the line of contact. ▪️In the past 24 hours, units of the Defense Forces repelled attacks by the occupants in the areas of Stelmakhivka and Belogorivka in Luhansk Region and Razdolivka, Belogorivka, Soledar, Krasnaya Gora, Bakhmut, Kleshchyivka, Ozeryanovka, Oprosnoye and Krasnogorivka in Donetsk Region. ▪️In the Liman direction, enemy fire was recorded near Novogorovka, Ploshchanka, Nevskyy, Chervonopopovka in Luhansk region and Ternov and Dibrova in Donetsk region. ✈️The Defense Forces' aviation conducted 13 strikes on the areas where the invaders were concentrated. 🇺🇦 Units of missile troops and artillery, in turn, struck five areas where enemy forces and military equipment were concentrated during the day. 🇺🇦 Ukraine Now",0.143,0.826,0.031,-0.9862,Donetsk,Donetsk
449,"06:33 AM, 02 Jan 2023","⚡️⚡️⚡️⚡️Aircraft Defence Destroys 39 Shaheds, two Orlan-10s and an X-59 ----------------------------- On the night of January 1-2, 2023, the Russian occupiers launched a massive strike with Iranian-made Shahed-131/136 kamikaze drones. As a result of combat work, the air defense of the Air Forces, in cooperation with the air defense of other components of the Defense Forces of Ukraine, all 39 strike UAVs were destroyed. Anti-aircraft missile units, fighter aircraft of the Air Forces and mobile fire groups were involved in repulsing the attack. The equipment and weapons provided to Ukraine by our Western partners are increasingly involved. In addition, the defenders of the sky destroyed two UAVs of operational and tactical level ""Orlan-10"" and guided aircraft missile X-59. https://t.me/operativnoZSU",0.176,0.748,0.076,-0.9477,n/a,n/a
450,"06:39 AM, 02 Jan 2023","Critical infrastructure and private houses were damaged as a result of enemy's night attacks in Kyiv region, - head of the Joint Forces Operation Oleksiy Kuleba. According to preliminary information, there are no casualties. Relevant services are working to eliminate the consequences of the massive attack at the sites of destruction. 👉 Subscribe to ZN.UA",0.271,0.729,0.0,-0.9442,Kyiv,Kyiv
451,"06:39 AM, 02 Jan 2023","Officials who steal during the war are internal enemies, if only because they jeopardize the Western support the country needs. Next year they will make every effort to destroy NABU/SAPO. The same people will block the restoration of electronic declaration and access to state registers. The judicial mafia will try to block the launch of the renewed High Council of Justice. But they will not succeed. Why? Read in the article ""Forecast-2023: Ukrainian corruption under the microscope of the West"" by Vitalii Shabunin, Chairman of the Board of the Anti-Corruption Action Center. Read in Russian. 👉Subscribe to ZN.UA Mirror Weekly | Mirror WeeklyMirror WeeklyPrediction-2023: Ukrainian corruption under the microscope of the West What to expect on the anti-corruption front next year",0.124,0.845,0.031,-0.8805,n/a,n/a
452,"06:40 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
453,"06:40 AM, 02 Jan 2023","As a result of the night attack, Kyiv's power facilities were damaged. Emergency blackouts in the city - Klitschko A total of 39 Shaheds, two Eagles and an X-59 were shot down over Ukraine. UA Insider | Subscribe",0.217,0.783,0.0,-0.8225,n/a,n/a
454,"06:43 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
455,"06:43 AM, 02 Jan 2023","Russia remains the most dangerous country in Europe for journalists Here, over the past 20 years, the most journalists have died - 25 people. Ukraine's ranking can be found in the annual report of Reporters Without Borders (RSF).",0.172,0.828,0.0,-0.8051,n/a,n/a
456,"06:50 AM, 02 Jan 2023",+720 dead Russians to the statistics @strichka_ua - stay up to date,0.301,0.699,0.0,-0.6486,n/a,n/a
457,"06:53 AM, 02 Jan 2023","In total, 39 Shaheds, two Eagle-10s and an X-59 were destroyed over Ukraine, almost all of them were flying to Kyiv, the Air Force reports send news @novosti_kieva_bot 👉SUBSCRIBE",0.103,0.897,0.0,-0.4939,n/a,n/a
458,"06:53 AM, 02 Jan 2023",Consequences of the night attack on the capital region send news @novosti_kieva_bot 👉SUBSCRIBE,0.205,0.795,0.0,-0.4767,n/a,n/a
459,"06:53 AM, 02 Jan 2023","Friends, attention, at many metro stations there are only 2 turnstiles, the queues are very long, plan your route in advance send news @novosti_kieva_bot 👉SUBSCRIBE",0.0,0.881,0.119,0.4767,n/a,n/a
460,"06:53 AM, 02 Jan 2023","Klitschko: According to the air defense forces, 40 kamikaze drones were attacking Kyiv at night. 15 were destroyed over neighboring regions, 3 - in Kyiv region and 22 drones - over the capital send news @novosti_kieva_bot 👉SUBSCRIBE",0.16,0.801,0.039,-0.6908,Kyiv,Kyiv
461,"06:54 AM, 02 Jan 2023","The enemy suffered the biggest losses at the Lyman, Bakhmut and Avdiivka directions. https://t.me/operativnoZSU",0.461,0.539,0.0,-0.8555,Bakhmut,Donetsk
462,"06:59 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
463,"06:59 AM, 02 Jan 2023","Russian special services in Germany have become more active - Deutsche Presse-Agentur. ""The interest of Russian intelligence here in Germany has not only not disappeared, but is growing as the new consequences of the war set in,"" said Thomas Haldenwang, head of the Office for the Protection of the Constitution. He noted that the intensification of Russian spies may be connected with the Kremlin's desire to compensate for the expulsion of 40 diplomats, whom Germany recognized as persona non grata. Haldenwang said that to prevent the work of Russian special services, the German government has tightened visa rules for citizens of the aggressor country. 👉 Subscribe to ZN.UA",0.072,0.779,0.149,0.7506,n/a,n/a
464,"07:03 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
465,"07:03 AM, 02 Jan 2023","The Ukrainian Air Force shot down all 39 ""shahedin"" on the night of January 1 to 2 In addition, two Orlan-10 UAVs and an X-59 guided air missile were destroyed. Anti-aircraft and missile units, aviation and mobile fire groups were involved in their destruction. They also used equipment and weapons supplied to Ukraine by its partners. 🇺🇦 Ukraine Now",0.187,0.813,0.0,-0.9042,n/a,n/a
466,"07:05 AM, 02 Jan 2023","⚡️Situation in Kyiv as of 9:00 ""Thanks to the titanic work of power engineers and all utilities, Kyiv residents were able to celebrate the New Year with light, without power outages. But due to the damage to the power grid during the latest air attack on Kyiv and the increase in electricity consumption after the holidays, the city is forced to return to blackouts. Power engineers, repair crews and utilities are working hard to restore stable operation of the network. Water and heat supply is operating normally. We will restore everything. No difficulties will break Kyiv!"" - Serhiy Popko, Head of KCSA. https://t.me/operativnoZSU",0.156,0.695,0.149,-0.4389,Kyiv,Kyiv
467,"07:08 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
468,"07:08 AM, 02 Jan 2023","At night, the Ukrainian Armed Forces destroyed all 39 UAVs launched by the Russians. Two Orlan-10 reconnaissance drones and one X-59 guided missile were also shot down. 👉 Subscribe to ZN.UA",0.098,0.856,0.046,-0.4019,n/a,n/a
469,"07:09 AM, 02 Jan 2023","Ukraine's Armed Forces shot down 22 air targets during air alert over Kyiv at night, - KMWA. 🇺🇦Real War",0.176,0.724,0.1,-0.4019,Kyiv,Kyiv
470,"07:09 AM, 02 Jan 2023","Russians used 44 Shahed UAVs over the past day. All of them were shot down by units of the Ukrainian Defense Forces, - General Staff. 🇺🇦Real War",0.133,0.816,0.051,-0.5267,n/a,n/a
